date,symbol,marketcapname,sector
13-11-2023,TARC,Midcap,Realty
13-11-2023,BECTORFOOD,Midcap,FMCG
13-11-2023,RAILTEL,Midcap,Telecom
13-11-2023,REPCOHOME,Smallcap,Finance
13-11-2023,WONDERLA,Smallcap,Media
13-11-2023,VIJAYA,Midcap,Pharmaceuticals
13-11-2023,PDSL,Midcap,Services
13-11-2023,ANANDRATHI,Midcap,Finance
13-11-2023,RATEGAIN,Midcap,I.T
13-11-2023,MAPMYINDIA,Midcap,I.T
13-11-2023,METROBRAND,Largecap,FMCG
13-11-2023,HCG,Midcap,Pharmaceuticals
13-11-2023,PILANIINVS,Smallcap,Finance
13-11-2023,PNBHOUSING,Largecap,Finance
15-11-2023,BOMDYEING,Smallcap,Textiles
15-11-2023,KARURVYSYA,Midcap,Bank
15-11-2023,FACT,Largecap,Industrials
15-11-2023,SAKSOFT,Smallcap,I.T
15-11-2023,BLUESTARCO,Largecap,FMCG
15-11-2023,SUNDARMFIN,Largecap,Finance
15-11-2023,CRISIL,Largecap,Miscellaneous
15-11-2023,ARVIND,Midcap,Textiles
15-11-2023,ORISSAMINE,Smallcap,Industrials
15-11-2023,MRPL,Largecap,Industrials
15-11-2023,CHENNPETRO,Midcap,Industrials
15-11-2023,ELECTCAST,Midcap,Industrials
15-11-2023,GODREJIND,Largecap,Industrials
15-11-2023,AGI,Smallcap,Services
15-11-2023,KSB,Midcap,FMCG
15-11-2023,RAMCOCEM,Midcap,Industrials
15-11-2023,MAHSEAMLES,Midcap,Metals
15-11-2023,MAHSCOOTER,Midcap,Finance
15-11-2023,BIRLACORPN,Midcap,Industrials
15-11-2023,SPLPETRO,Midcap,Oils
15-11-2023,THOMASCOOK,Midcap,Miscellaneous
15-11-2023,SANOFI,Largecap,Pharmaceuticals
15-11-2023,COLPAL,Largecap,FMCG
15-11-2023,TATAINVEST,Largecap,Finance
15-11-2023,BBTC,Midcap,Auto
15-11-2023,SAGCEM,Smallcap,Industrials
15-11-2023,BALKRISIND,Largecap,Auto
15-11-2023,SWANENERGY,Midcap,Miscellaneous
15-11-2023,GABRIEL,Midcap,Auto
15-11-2023,PCBL,Midcap,Industrials
15-11-2023,ASTRAZEN,Midcap,Pharmaceuticals
15-11-2023,GILLETTE,Largecap,FMCG
15-11-2023,TVSSRICHAK,Smallcap,Auto
15-11-2023,PITTIENG,Smallcap,FMCG
15-11-2023,ANANTRAJ,Midcap,Realty
15-11-2023,HBLPOWER,Midcap,Auto
15-11-2023,EMIL,Midcap,FMCG
15-11-2023,WEBELSOLAR,Smallcap,FMCG
15-11-2023,MEDANTA,Largecap,Pharmaceuticals
15-11-2023,KAYNES,Largecap,FMCG
15-11-2023,DIACABS,Midcap,Industrials
15-11-2023,DOLPHIN,Smallcap,Oils
15-11-2023,SAFARI,Midcap,FMCG
15-11-2023,ITI,Largecap,Telecom
15-11-2023,SENCO,Midcap,Miscellaneous
15-11-2023,CONCORDBIO,Midcap,Pharmaceuticals
15-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
15-11-2023,BSE,Largecap,Financial Services
15-11-2023,CDSL,Largecap,Miscellaneous
15-11-2023,DIXON,Largecap,FMCG
15-11-2023,RRKABEL,Midcap,Industrials
15-11-2023,ZAGGLE,Smallcap,I.T
15-11-2023,SIGNATURE,Midcap,Realty
15-11-2023,JSWINFRA,Largecap,Industrials
15-11-2023,NMDC,Largecap,Industrials
15-11-2023,NAM-INDIA,Largecap,Finance
15-11-2023,JKTYRE,Midcap,Auto
15-11-2023,SHALBY,Smallcap,Pharmaceuticals
15-11-2023,APOLLO,Smallcap,Aerospace & Defence
15-11-2023,NEWGEN,Midcap,I.T
15-11-2023,GOODLUCK,Smallcap,Metals
15-11-2023,HDFCAMC,Largecap,Finance
15-11-2023,CUPID,Smallcap,Miscellaneous
15-11-2023,SHAKTIPUMP,Midcap,FMCG
15-11-2023,SPANDANA,Midcap,Finance
15-11-2023,IIFLSEC,Midcap,Services
15-11-2023,GENSOL,Smallcap,Realty
15-11-2023,SUVENPHAR,Midcap,Pharmaceuticals
15-11-2023,WELCORP,Midcap,Metals
15-11-2023,ANGELONE,Largecap,Services
15-11-2023,AJANTPHARM,Largecap,Pharmaceuticals
15-11-2023,BSOFT,Midcap,I.T
15-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
15-11-2023,SUZLON,Largecap,FMCG
15-11-2023,AURIONPRO,Midcap,I.T
15-11-2023,SOLARINDS,Largecap,Aerospace & Defence
15-11-2023,KKCL,Smallcap,FMCG
15-11-2023,SUNTV,Largecap,Media
15-11-2023,SOBHA,Midcap,Realty
15-11-2023,PGIL,Smallcap,FMCG
15-11-2023,INDIANB,Largecap,Bank
15-11-2023,PURVA,Midcap,Realty
15-11-2023,MOTILALOFS,Largecap,Services
15-11-2023,JYOTHYLAB,Midcap,FMCG
15-11-2023,ECLERX,Midcap,I.T
15-11-2023,TRIL,Midcap,FMCG
15-11-2023,IRB,Largecap,Realty
15-11-2023,JAIBALAJI,Midcap,Metals
15-11-2023,ZFCVINDIA,Largecap,Auto
15-11-2023,IMFA,Smallcap,Metals
15-11-2023,OIL,Largecap,Oils
15-11-2023,RTNPOWER,Midcap,Miscellaneous
15-11-2023,DBCORP,Midcap,Media
15-11-2023,PERSISTENT,Largecap,I.T
15-11-2023,RAMKY,Smallcap,Realty
15-11-2023,ASHOKA,Midcap,Realty
15-11-2023,PRESTIGE,Largecap,Realty
15-11-2023,GRAVITA,Midcap,Metals
15-11-2023,KIRLOSENG,Midcap,FMCG
15-11-2023,LTF,Largecap,Finance
15-11-2023,PGEL,Midcap,FMCG
15-11-2023,MCX,Midcap,Financial Services
15-11-2023,EQUITASBNK,Midcap,Bank
15-11-2023,NBCC,Largecap,Realty
15-11-2023,TARC,Midcap,Realty
15-11-2023,BECTORFOOD,Midcap,FMCG
15-11-2023,RAILTEL,Midcap,Telecom
15-11-2023,REPCOHOME,Smallcap,Finance
15-11-2023,KALYANKJIL,Largecap,Miscellaneous
15-11-2023,WONDERLA,Smallcap,Media
15-11-2023,VIJAYA,Midcap,Pharmaceuticals
15-11-2023,SKIPPER,Smallcap,Industrials
15-11-2023,PDSL,Midcap,Services
15-11-2023,ANANDRATHI,Midcap,Finance
15-11-2023,RATEGAIN,Midcap,I.T
15-11-2023,MAPMYINDIA,Midcap,I.T
15-11-2023,METROBRAND,Largecap,FMCG
15-11-2023,HCG,Midcap,Pharmaceuticals
15-11-2023,PILANIINVS,Smallcap,Finance
15-11-2023,PNBHOUSING,Largecap,Finance
16-11-2023,TATAMTRDVR,Largecap,Auto
16-11-2023,BOMDYEING,Smallcap,Textiles
16-11-2023,KARURVYSYA,Midcap,Bank
16-11-2023,FACT,Largecap,Industrials
16-11-2023,SAKSOFT,Smallcap,I.T
16-11-2023,BLUESTARCO,Largecap,FMCG
16-11-2023,SUNDARMFIN,Largecap,Finance
16-11-2023,CRISIL,Largecap,Miscellaneous
16-11-2023,ARVIND,Midcap,Textiles
16-11-2023,ORISSAMINE,Smallcap,Industrials
16-11-2023,MRPL,Largecap,Industrials
16-11-2023,CHENNPETRO,Midcap,Industrials
16-11-2023,ELECTCAST,Midcap,Industrials
16-11-2023,GODREJIND,Largecap,Industrials
16-11-2023,AGI,Smallcap,Services
16-11-2023,KSB,Midcap,FMCG
16-11-2023,RAMCOCEM,Midcap,Industrials
16-11-2023,MAHSEAMLES,Midcap,Metals
16-11-2023,MAHSCOOTER,Midcap,Finance
16-11-2023,SPLPETRO,Midcap,Oils
16-11-2023,THOMASCOOK,Midcap,Miscellaneous
16-11-2023,GNFC,Midcap,Industrials
16-11-2023,SANOFI,Largecap,Pharmaceuticals
16-11-2023,COLPAL,Largecap,FMCG
16-11-2023,TATAINVEST,Largecap,Finance
16-11-2023,BBTC,Midcap,Auto
16-11-2023,SAGCEM,Smallcap,Industrials
16-11-2023,BALKRISIND,Largecap,Auto
16-11-2023,SWANENERGY,Midcap,Miscellaneous
16-11-2023,GABRIEL,Midcap,Auto
16-11-2023,PCBL,Midcap,Industrials
16-11-2023,ASTRAZEN,Midcap,Pharmaceuticals
16-11-2023,GILLETTE,Largecap,FMCG
16-11-2023,TVSSRICHAK,Smallcap,Auto
16-11-2023,PITTIENG,Smallcap,FMCG
16-11-2023,ANANTRAJ,Midcap,Realty
16-11-2023,HBLPOWER,Midcap,Auto
16-11-2023,EMIL,Midcap,FMCG
16-11-2023,WEBELSOLAR,Smallcap,FMCG
16-11-2023,MEDANTA,Largecap,Pharmaceuticals
16-11-2023,DIACABS,Midcap,Industrials
16-11-2023,DOLPHIN,Smallcap,Oils
16-11-2023,SAFARI,Midcap,FMCG
16-11-2023,ITI,Largecap,Telecom
16-11-2023,SENCO,Midcap,Miscellaneous
16-11-2023,CONCORDBIO,Midcap,Pharmaceuticals
16-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
16-11-2023,BSE,Largecap,Financial Services
16-11-2023,CDSL,Largecap,Miscellaneous
16-11-2023,DIXON,Largecap,FMCG
16-11-2023,RRKABEL,Midcap,Industrials
16-11-2023,ZAGGLE,Smallcap,I.T
16-11-2023,SIGNATURE,Midcap,Realty
16-11-2023,JSWINFRA,Largecap,Industrials
16-11-2023,NMDC,Largecap,Industrials
16-11-2023,MASFIN,Smallcap,Finance
16-11-2023,NAM-INDIA,Largecap,Finance
16-11-2023,JKTYRE,Midcap,Auto
16-11-2023,SHALBY,Smallcap,Pharmaceuticals
16-11-2023,APOLLO,Smallcap,Aerospace & Defence
16-11-2023,NEWGEN,Midcap,I.T
16-11-2023,GOODLUCK,Smallcap,Metals
16-11-2023,HDFCAMC,Largecap,Finance
16-11-2023,CUPID,Smallcap,Miscellaneous
16-11-2023,SHAKTIPUMP,Midcap,FMCG
16-11-2023,SPANDANA,Midcap,Finance
16-11-2023,IIFLSEC,Midcap,Services
16-11-2023,GENSOL,Smallcap,Realty
16-11-2023,SUVENPHAR,Midcap,Pharmaceuticals
16-11-2023,KDDL,Smallcap,FMCG
16-11-2023,WELCORP,Midcap,Metals
16-11-2023,ANGELONE,Largecap,Services
16-11-2023,BSOFT,Midcap,I.T
16-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
16-11-2023,JPASSOCIAT,Smallcap,Realty
16-11-2023,SUZLON,Largecap,FMCG
16-11-2023,AURIONPRO,Midcap,I.T
16-11-2023,SOLARINDS,Largecap,Aerospace & Defence
16-11-2023,KKCL,Smallcap,FMCG
16-11-2023,SUNTV,Largecap,Media
16-11-2023,TORNTPOWER,Largecap,Miscellaneous
16-11-2023,SOBHA,Midcap,Realty
16-11-2023,PGIL,Smallcap,FMCG
16-11-2023,PURVA,Midcap,Realty
16-11-2023,MOTILALOFS,Largecap,Services
16-11-2023,ECLERX,Midcap,I.T
16-11-2023,IRB,Largecap,Realty
16-11-2023,JAIBALAJI,Midcap,Metals
16-11-2023,ZFCVINDIA,Largecap,Auto
16-11-2023,IMFA,Smallcap,Metals
16-11-2023,OIL,Largecap,Oils
16-11-2023,RTNPOWER,Midcap,Miscellaneous
16-11-2023,DBCORP,Midcap,Media
16-11-2023,PERSISTENT,Largecap,I.T
16-11-2023,RAMKY,Smallcap,Realty
16-11-2023,ASHOKA,Midcap,Realty
16-11-2023,PRESTIGE,Largecap,Realty
16-11-2023,GRAVITA,Midcap,Metals
16-11-2023,KIRLOSENG,Midcap,FMCG
16-11-2023,LTF,Largecap,Finance
16-11-2023,MCX,Midcap,Financial Services
16-11-2023,EQUITASBNK,Midcap,Bank
16-11-2023,NBCC,Largecap,Realty
16-11-2023,TARC,Midcap,Realty
16-11-2023,BECTORFOOD,Midcap,FMCG
16-11-2023,RAILTEL,Midcap,Telecom
16-11-2023,REPCOHOME,Smallcap,Finance
16-11-2023,KALYANKJIL,Largecap,Miscellaneous
16-11-2023,WONDERLA,Smallcap,Media
16-11-2023,VIJAYA,Midcap,Pharmaceuticals
16-11-2023,PDSL,Midcap,Services
16-11-2023,ANANDRATHI,Midcap,Finance
16-11-2023,RATEGAIN,Midcap,I.T
16-11-2023,MAPMYINDIA,Midcap,I.T
16-11-2023,METROBRAND,Largecap,FMCG
16-11-2023,HCG,Midcap,Pharmaceuticals
16-11-2023,PILANIINVS,Smallcap,Finance
16-11-2023,PNBHOUSING,Largecap,Finance
17-11-2023,TATAMTRDVR,Largecap,Auto
17-11-2023,BOMDYEING,Smallcap,Textiles
17-11-2023,KARURVYSYA,Midcap,Bank
17-11-2023,FACT,Largecap,Industrials
17-11-2023,SAKSOFT,Smallcap,I.T
17-11-2023,BLUESTARCO,Largecap,FMCG
17-11-2023,SUNDARMFIN,Largecap,Finance
17-11-2023,ARVIND,Midcap,Textiles
17-11-2023,ORISSAMINE,Smallcap,Industrials
17-11-2023,IFCI,Midcap,Finance
17-11-2023,MRPL,Largecap,Industrials
17-11-2023,CHENNPETRO,Midcap,Industrials
17-11-2023,ELECTCAST,Midcap,Industrials
17-11-2023,GODREJIND,Largecap,Industrials
17-11-2023,AGI,Smallcap,Services
17-11-2023,KSB,Midcap,FMCG
17-11-2023,LUPIN,Largecap,Pharmaceuticals
17-11-2023,RAMCOCEM,Midcap,Industrials
17-11-2023,MAHSEAMLES,Midcap,Metals
17-11-2023,MAHSCOOTER,Midcap,Finance
17-11-2023,SPLPETRO,Midcap,Oils
17-11-2023,THOMASCOOK,Midcap,Miscellaneous
17-11-2023,GNFC,Midcap,Industrials
17-11-2023,SANOFI,Largecap,Pharmaceuticals
17-11-2023,COLPAL,Largecap,FMCG
17-11-2023,TATAINVEST,Largecap,Finance
17-11-2023,BBTC,Midcap,Auto
17-11-2023,SAGCEM,Smallcap,Industrials
17-11-2023,BALKRISIND,Largecap,Auto
17-11-2023,GABRIEL,Midcap,Auto
17-11-2023,PCBL,Midcap,Industrials
17-11-2023,ASTRAZEN,Midcap,Pharmaceuticals
17-11-2023,GILLETTE,Largecap,FMCG
17-11-2023,TVSSRICHAK,Smallcap,Auto
17-11-2023,JAICORPLTD,Midcap,FMCG
17-11-2023,PITTIENG,Smallcap,FMCG
17-11-2023,ANANTRAJ,Midcap,Realty
17-11-2023,HBLPOWER,Midcap,Auto
17-11-2023,EMIL,Midcap,FMCG
17-11-2023,WEBELSOLAR,Smallcap,FMCG
17-11-2023,MEDANTA,Largecap,Pharmaceuticals
17-11-2023,DIACABS,Midcap,Industrials
17-11-2023,DOLPHIN,Smallcap,Oils
17-11-2023,SAFARI,Midcap,FMCG
17-11-2023,ITI,Largecap,Telecom
17-11-2023,SENCO,Midcap,Miscellaneous
17-11-2023,CONCORDBIO,Midcap,Pharmaceuticals
17-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
17-11-2023,BSE,Largecap,Financial Services
17-11-2023,CDSL,Largecap,Miscellaneous
17-11-2023,DIXON,Largecap,FMCG
17-11-2023,RRKABEL,Midcap,Industrials
17-11-2023,ZAGGLE,Smallcap,I.T
17-11-2023,SIGNATURE,Midcap,Realty
17-11-2023,JSWINFRA,Largecap,Industrials
17-11-2023,NMDC,Largecap,Industrials
17-11-2023,MASFIN,Smallcap,Finance
17-11-2023,GICRE,Largecap,Services
17-11-2023,NAM-INDIA,Largecap,Finance
17-11-2023,JKTYRE,Midcap,Auto
17-11-2023,SHALBY,Smallcap,Pharmaceuticals
17-11-2023,APOLLO,Smallcap,Aerospace & Defence
17-11-2023,NEWGEN,Midcap,I.T
17-11-2023,AMBER,Midcap,FMCG
17-11-2023,ASTERDM,Midcap,Pharmaceuticals
17-11-2023,GOODLUCK,Smallcap,Metals
17-11-2023,HDFCAMC,Largecap,Finance
17-11-2023,CUPID,Smallcap,Miscellaneous
17-11-2023,SHAKTIPUMP,Midcap,FMCG
17-11-2023,SPANDANA,Midcap,Finance
17-11-2023,IIFLSEC,Midcap,Services
17-11-2023,GENSOL,Smallcap,Realty
17-11-2023,SUVENPHAR,Midcap,Pharmaceuticals
17-11-2023,KDDL,Smallcap,FMCG
17-11-2023,WELCORP,Midcap,Metals
17-11-2023,ANGELONE,Largecap,Services
17-11-2023,GMDCLTD,Midcap,Industrials
17-11-2023,BSOFT,Midcap,I.T
17-11-2023,CANBK,Largecap,Bank
17-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
17-11-2023,JPASSOCIAT,Smallcap,Realty
17-11-2023,SUZLON,Largecap,FMCG
17-11-2023,AURIONPRO,Midcap,I.T
17-11-2023,SOLARINDS,Largecap,Aerospace & Defence
17-11-2023,KKCL,Smallcap,FMCG
17-11-2023,SUNTV,Largecap,Media
17-11-2023,TORNTPOWER,Largecap,Miscellaneous
17-11-2023,SOBHA,Midcap,Realty
17-11-2023,PGIL,Smallcap,FMCG
17-11-2023,PURVA,Midcap,Realty
17-11-2023,MOTILALOFS,Largecap,Services
17-11-2023,ECLERX,Midcap,I.T
17-11-2023,IRB,Largecap,Realty
17-11-2023,JAIBALAJI,Midcap,Metals
17-11-2023,ZFCVINDIA,Largecap,Auto
17-11-2023,IMFA,Smallcap,Metals
17-11-2023,OIL,Largecap,Oils
17-11-2023,RTNPOWER,Midcap,Miscellaneous
17-11-2023,DBCORP,Midcap,Media
17-11-2023,PERSISTENT,Largecap,I.T
17-11-2023,RAMKY,Smallcap,Realty
17-11-2023,ASHOKA,Midcap,Realty
17-11-2023,PRESTIGE,Largecap,Realty
17-11-2023,GRAVITA,Midcap,Metals
17-11-2023,KIRLOSENG,Midcap,FMCG
17-11-2023,LTF,Largecap,Finance
17-11-2023,MCX,Midcap,Financial Services
17-11-2023,EQUITASBNK,Midcap,Bank
17-11-2023,NBCC,Largecap,Realty
17-11-2023,TARC,Midcap,Realty
17-11-2023,BECTORFOOD,Midcap,FMCG
17-11-2023,RAILTEL,Midcap,Telecom
17-11-2023,REPCOHOME,Smallcap,Finance
17-11-2023,KALYANKJIL,Largecap,Miscellaneous
17-11-2023,WONDERLA,Smallcap,Media
17-11-2023,VIJAYA,Midcap,Pharmaceuticals
17-11-2023,PDSL,Midcap,Services
17-11-2023,ANANDRATHI,Midcap,Finance
17-11-2023,RATEGAIN,Midcap,I.T
17-11-2023,MAPMYINDIA,Midcap,I.T
17-11-2023,METROBRAND,Largecap,FMCG
17-11-2023,HCG,Midcap,Pharmaceuticals
17-11-2023,PILANIINVS,Smallcap,Finance
17-11-2023,PNBHOUSING,Largecap,Finance
20-11-2023,TATAMTRDVR,Largecap,Auto
20-11-2023,BOMDYEING,Smallcap,Textiles
20-11-2023,KARURVYSYA,Midcap,Bank
20-11-2023,FACT,Largecap,Industrials
20-11-2023,BLUESTARCO,Largecap,FMCG
20-11-2023,SUNDARMFIN,Largecap,Finance
20-11-2023,ARVIND,Midcap,Textiles
20-11-2023,ORISSAMINE,Smallcap,Industrials
20-11-2023,IFCI,Midcap,Finance
20-11-2023,MRPL,Largecap,Industrials
20-11-2023,CHENNPETRO,Midcap,Industrials
20-11-2023,ELECTCAST,Midcap,Industrials
20-11-2023,GODREJIND,Largecap,Industrials
20-11-2023,AGI,Smallcap,Services
20-11-2023,KSB,Midcap,FMCG
20-11-2023,LUPIN,Largecap,Pharmaceuticals
20-11-2023,RAMCOCEM,Midcap,Industrials
20-11-2023,MAHSEAMLES,Midcap,Metals
20-11-2023,MAHSCOOTER,Midcap,Finance
20-11-2023,ORIENTHOT,Smallcap,Services
20-11-2023,JINDALSAW,Midcap,Metals
20-11-2023,SPLPETRO,Midcap,Oils
20-11-2023,THOMASCOOK,Midcap,Miscellaneous
20-11-2023,BBOX,Smallcap,I.T
20-11-2023,GNFC,Midcap,Industrials
20-11-2023,SANOFI,Largecap,Pharmaceuticals
20-11-2023,COLPAL,Largecap,FMCG
20-11-2023,TATAINVEST,Largecap,Finance
20-11-2023,BBTC,Midcap,Auto
20-11-2023,SAGCEM,Smallcap,Industrials
20-11-2023,BALKRISIND,Largecap,Auto
20-11-2023,SWANENERGY,Midcap,Miscellaneous
20-11-2023,SMLISUZU,Smallcap,Auto
20-11-2023,GABRIEL,Midcap,Auto
20-11-2023,PCBL,Midcap,Industrials
20-11-2023,ASTRAZEN,Midcap,Pharmaceuticals
20-11-2023,GILLETTE,Largecap,FMCG
20-11-2023,TVSSRICHAK,Smallcap,Auto
20-11-2023,JAICORPLTD,Midcap,FMCG
20-11-2023,PITTIENG,Smallcap,FMCG
20-11-2023,ANANTRAJ,Midcap,Realty
20-11-2023,HBLPOWER,Midcap,Auto
20-11-2023,EMIL,Midcap,FMCG
20-11-2023,WEBELSOLAR,Smallcap,FMCG
20-11-2023,MEDANTA,Largecap,Pharmaceuticals
20-11-2023,KAYNES,Largecap,FMCG
20-11-2023,DIACABS,Midcap,Industrials
20-11-2023,DOLPHIN,Smallcap,Oils
20-11-2023,SAFARI,Midcap,FMCG
20-11-2023,ITI,Largecap,Telecom
20-11-2023,SENCO,Midcap,Miscellaneous
20-11-2023,CONCORDBIO,Midcap,Pharmaceuticals
20-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
20-11-2023,BSE,Largecap,Financial Services
20-11-2023,CDSL,Largecap,Miscellaneous
20-11-2023,DIXON,Largecap,FMCG
20-11-2023,RRKABEL,Midcap,Industrials
20-11-2023,ZAGGLE,Smallcap,I.T
20-11-2023,SIGNATURE,Midcap,Realty
20-11-2023,JSWINFRA,Largecap,Industrials
20-11-2023,NMDC,Largecap,Industrials
20-11-2023,SHAREINDIA,Midcap,Services
20-11-2023,MASFIN,Smallcap,Finance
20-11-2023,GICRE,Largecap,Services
20-11-2023,NAM-INDIA,Largecap,Finance
20-11-2023,NIACL,Largecap,Services
20-11-2023,JKTYRE,Midcap,Auto
20-11-2023,SHALBY,Smallcap,Pharmaceuticals
20-11-2023,APOLLO,Smallcap,Aerospace & Defence
20-11-2023,NEWGEN,Midcap,I.T
20-11-2023,AMBER,Midcap,FMCG
20-11-2023,ASTERDM,Midcap,Pharmaceuticals
20-11-2023,GOODLUCK,Smallcap,Metals
20-11-2023,HDFCAMC,Largecap,Finance
20-11-2023,IRCON,Largecap,Realty
20-11-2023,CUPID,Smallcap,Miscellaneous
20-11-2023,SHAKTIPUMP,Midcap,FMCG
20-11-2023,KPITTECH,Largecap,I.T
20-11-2023,SPANDANA,Midcap,Finance
20-11-2023,IIFLSEC,Midcap,Services
20-11-2023,SUVENPHAR,Midcap,Pharmaceuticals
20-11-2023,KDDL,Smallcap,FMCG
20-11-2023,WELCORP,Midcap,Metals
20-11-2023,ANGELONE,Largecap,Services
20-11-2023,BSOFT,Midcap,I.T
20-11-2023,CANBK,Largecap,Bank
20-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
20-11-2023,JPASSOCIAT,Smallcap,Realty
20-11-2023,SUZLON,Largecap,FMCG
20-11-2023,AURIONPRO,Midcap,I.T
20-11-2023,SOLARINDS,Largecap,Aerospace & Defence
20-11-2023,KKCL,Smallcap,FMCG
20-11-2023,SUNTV,Largecap,Media
20-11-2023,SOBHA,Midcap,Realty
20-11-2023,PGIL,Smallcap,FMCG
20-11-2023,PURVA,Midcap,Realty
20-11-2023,MOTILALOFS,Largecap,Services
20-11-2023,JYOTHYLAB,Midcap,FMCG
20-11-2023,ECLERX,Midcap,I.T
20-11-2023,TRIL,Midcap,FMCG
20-11-2023,SEPC,Smallcap,Realty
20-11-2023,IRB,Largecap,Realty
20-11-2023,JAIBALAJI,Midcap,Metals
20-11-2023,ZFCVINDIA,Largecap,Auto
20-11-2023,IMFA,Smallcap,Metals
20-11-2023,OIL,Largecap,Oils
20-11-2023,RTNPOWER,Midcap,Miscellaneous
20-11-2023,DBCORP,Midcap,Media
20-11-2023,PERSISTENT,Largecap,I.T
20-11-2023,RAMKY,Smallcap,Realty
20-11-2023,ASHOKA,Midcap,Realty
20-11-2023,PRESTIGE,Largecap,Realty
20-11-2023,GRAVITA,Midcap,Metals
20-11-2023,KIRLOSENG,Midcap,FMCG
20-11-2023,LTF,Largecap,Finance
20-11-2023,PGEL,Midcap,FMCG
20-11-2023,MCX,Midcap,Financial Services
20-11-2023,EQUITASBNK,Midcap,Bank
20-11-2023,NBCC,Largecap,Realty
20-11-2023,TARC,Midcap,Realty
20-11-2023,BECTORFOOD,Midcap,FMCG
20-11-2023,RAILTEL,Midcap,Telecom
20-11-2023,KALYANKJIL,Largecap,Miscellaneous
20-11-2023,WONDERLA,Smallcap,Media
20-11-2023,VIJAYA,Midcap,Pharmaceuticals
20-11-2023,PDSL,Midcap,Services
20-11-2023,ANANDRATHI,Midcap,Finance
20-11-2023,RATEGAIN,Midcap,I.T
20-11-2023,MAPMYINDIA,Midcap,I.T
20-11-2023,METROBRAND,Largecap,FMCG
20-11-2023,PILANIINVS,Smallcap,Finance
20-11-2023,LLOYDSENGG,Midcap,FMCG
20-11-2023,PNBHOUSING,Largecap,Finance
21-11-2023,BOMDYEING,Smallcap,Textiles
21-11-2023,KARURVYSYA,Midcap,Bank
21-11-2023,BAJAJHIND,Smallcap,FMCG
21-11-2023,FACT,Largecap,Industrials
21-11-2023,BLUESTARCO,Largecap,FMCG
21-11-2023,SUNDARMFIN,Largecap,Finance
21-11-2023,ARVIND,Midcap,Textiles
21-11-2023,ORISSAMINE,Smallcap,Industrials
21-11-2023,IFCI,Midcap,Finance
21-11-2023,MRPL,Largecap,Industrials
21-11-2023,CHENNPETRO,Midcap,Industrials
21-11-2023,ELECTCAST,Midcap,Industrials
21-11-2023,GODREJIND,Largecap,Industrials
21-11-2023,AGI,Smallcap,Services
21-11-2023,KSB,Midcap,FMCG
21-11-2023,RAMCOCEM,Midcap,Industrials
21-11-2023,MAHSEAMLES,Midcap,Metals
21-11-2023,MAHSCOOTER,Midcap,Finance
21-11-2023,ORIENTHOT,Smallcap,Services
21-11-2023,SPLPETRO,Midcap,Oils
21-11-2023,THOMASCOOK,Midcap,Miscellaneous
21-11-2023,BBOX,Smallcap,I.T
21-11-2023,GNFC,Midcap,Industrials
21-11-2023,SANOFI,Largecap,Pharmaceuticals
21-11-2023,COLPAL,Largecap,FMCG
21-11-2023,TATAINVEST,Largecap,Finance
21-11-2023,BBTC,Midcap,Auto
21-11-2023,SAGCEM,Smallcap,Industrials
21-11-2023,SWANENERGY,Midcap,Miscellaneous
21-11-2023,SMLISUZU,Smallcap,Auto
21-11-2023,GABRIEL,Midcap,Auto
21-11-2023,PCBL,Midcap,Industrials
21-11-2023,ASTRAZEN,Midcap,Pharmaceuticals
21-11-2023,GILLETTE,Largecap,FMCG
21-11-2023,TVSSRICHAK,Smallcap,Auto
21-11-2023,GATEWAY,Midcap,Services
21-11-2023,JAICORPLTD,Midcap,FMCG
21-11-2023,PITTIENG,Smallcap,FMCG
21-11-2023,ANANTRAJ,Midcap,Realty
21-11-2023,HBLPOWER,Midcap,Auto
21-11-2023,EMIL,Midcap,FMCG
21-11-2023,WEBELSOLAR,Smallcap,FMCG
21-11-2023,MEDANTA,Largecap,Pharmaceuticals
21-11-2023,KAYNES,Largecap,FMCG
21-11-2023,DIACABS,Midcap,Industrials
21-11-2023,DOLPHIN,Smallcap,Oils
21-11-2023,SAFARI,Midcap,FMCG
21-11-2023,ITI,Largecap,Telecom
21-11-2023,SENCO,Midcap,Miscellaneous
21-11-2023,CONCORDBIO,Midcap,Pharmaceuticals
21-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
21-11-2023,BSE,Largecap,Financial Services
21-11-2023,CDSL,Largecap,Miscellaneous
21-11-2023,DIXON,Largecap,FMCG
21-11-2023,RRKABEL,Midcap,Industrials
21-11-2023,ZAGGLE,Smallcap,I.T
21-11-2023,SIGNATURE,Midcap,Realty
21-11-2023,JSWINFRA,Largecap,Industrials
21-11-2023,NMDC,Largecap,Industrials
21-11-2023,SHAREINDIA,Midcap,Services
21-11-2023,NAM-INDIA,Largecap,Finance
21-11-2023,NIACL,Largecap,Services
